@relation GIGO

@attribute f1 numeric
@attribute f2 numeric
@attribute f3 numeric
@attribute f4 numeric
@attribute f5 numeric
@attribute f6 numeric
@attribute f7 numeric
@attribute f8 numeric
@attribute f9 numeric
@attribute f10 numeric
@attribute f11 numeric
@attribute f12 numeric
@attribute f13 numeric
@attribute f14 numeric
@attribute f15 numeric
@attribute f16 numeric
@attribute f17 numeric
@attribute f18 numeric
@attribute f19 numeric
@attribute f20 numeric
@attribute f21 numeric
@attribute f22 numeric
@attribute f23 numeric
@attribute f24 numeric
@attribute f25 numeric
@attribute f26 numeric
@attribute f27 numeric
@attribute f28 numeric
@attribute f29 numeric
@attribute f30 numeric
@attribute f31 numeric
@attribute f32 numeric
@attribute f33 numeric
@attribute f34 numeric
@attribute f35 numeric
@attribute f36 numeric
@attribute f37 numeric
@attribute f38 numeric
@attribute f39 numeric
@attribute f40 numeric
@attribute f41 numeric
@attribute f42 numeric
@attribute f43 numeric
@attribute f44 numeric
@attribute f45 numeric
@attribute f46 numeric
@attribute f47 numeric
@attribute f48 numeric
@attribute f49 numeric
@attribute f50 numeric
@attribute f51 numeric
@attribute f52 numeric
@attribute f53 numeric
@attribute f54 numeric
@attribute f55 numeric
@attribute f56 numeric
@attribute f57 numeric
@attribute f58 numeric
@attribute f59 numeric
@attribute f60 numeric
@attribute f61 numeric
@attribute f62 numeric
@attribute f63 numeric
@attribute f64 numeric
@attribute f65 numeric
@attribute f66 numeric
@attribute f67 numeric
@attribute f68 numeric
@attribute f69 numeric
@attribute f70 numeric
@attribute f71 numeric
@attribute f72 numeric
@attribute f73 numeric
@attribute f74 numeric
@attribute f75 numeric
@attribute f76 numeric
@attribute f77 numeric
@attribute f78 numeric
@attribute f79 numeric
@attribute f80 numeric
@attribute f81 numeric
@attribute f82 numeric
@attribute f83 numeric
@attribute f84 numeric
@attribute f85 numeric
@attribute f86 numeric
@attribute f87 numeric
@attribute f88 numeric
@attribute f89 numeric
@attribute f90 numeric
@attribute f91 numeric
@attribute f92 numeric
@attribute f93 numeric
@attribute f94 numeric
@attribute f95 numeric
@attribute f96 numeric
@attribute f97 numeric
@attribute f98 numeric
@attribute f99 numeric
@attribute f100 numeric
@attribute f101 numeric
@attribute f102 numeric
@attribute f103 numeric
@attribute f104 numeric
@attribute f105 numeric
@attribute f106 numeric
@attribute f107 numeric
@attribute f108 numeric
@attribute f109 numeric
@attribute f110 numeric
@attribute f111 numeric
@attribute f112 numeric
@attribute f113 numeric
@attribute f114 numeric
@attribute f115 numeric
@attribute f116 numeric
@attribute f117 numeric
@attribute f118 numeric
@attribute f119 numeric
@attribute f120 numeric
@attribute f121 numeric
@attribute f122 numeric
@attribute f123 numeric
@attribute f124 numeric
@attribute f125 numeric
@attribute f126 numeric
@attribute f127 numeric
@attribute f128 numeric
@attribute f129 numeric
@attribute f130 numeric
@attribute f131 numeric
@attribute f132 numeric
@attribute f133 numeric
@attribute f134 numeric
@attribute f135 numeric
@attribute f136 numeric
@attribute f137 numeric
@attribute f138 numeric
@attribute f139 numeric
@attribute f140 numeric
@attribute f141 numeric
@attribute f142 numeric
@attribute f143 numeric
@attribute f144 numeric
@attribute f145 numeric
@attribute f146 numeric
@attribute f147 numeric
@attribute f148 numeric
@attribute f149 numeric
@attribute f150 numeric
@attribute f151 numeric
@attribute f152 numeric
@attribute f153 numeric
@attribute f154 numeric
@attribute f155 numeric
@attribute f156 numeric
@attribute f157 numeric
@attribute f158 numeric
@attribute f159 numeric
@attribute f160 numeric
@attribute f161 numeric
@attribute f162 numeric
@attribute f163 numeric
@attribute f164 numeric
@attribute f165 numeric
@attribute f166 numeric
@attribute f167 numeric
@attribute f168 numeric
@attribute f169 numeric
@attribute f170 numeric
@attribute f171 numeric
@attribute f172 numeric
@attribute f173 numeric
@attribute f174 numeric
@attribute f175 numeric
@attribute f176 numeric
@attribute f177 numeric
@attribute f178 numeric
@attribute f179 numeric
@attribute f180 numeric
@attribute f181 numeric
@attribute f182 numeric
@attribute f183 numeric
@attribute f184 numeric
@attribute f185 numeric
@attribute f186 numeric
@attribute f187 numeric
@attribute f188 numeric
@attribute f189 numeric
@attribute f190 numeric
@attribute f191 numeric
@attribute f192 numeric
@attribute f193 numeric
@attribute f194 numeric
@attribute f195 numeric
@attribute f196 numeric
@attribute f197 numeric
@attribute f198 numeric
@attribute f199 numeric
@attribute f200 numeric
@attribute f201 numeric
@attribute f202 numeric
@attribute f203 numeric
@attribute f204 numeric
@attribute f205 numeric
@attribute f206 numeric
@attribute f207 numeric
@attribute f208 numeric
@attribute f209 numeric
@attribute f210 numeric
@attribute f211 numeric
@attribute f212 numeric
@attribute f213 numeric
@attribute f214 numeric
@attribute f215 numeric
@attribute f216 numeric
@attribute f217 numeric
@attribute f218 numeric
@attribute f219 numeric
@attribute f220 numeric
@attribute f221 numeric
@attribute f222 numeric
@attribute f223 numeric
@attribute f224 numeric
@attribute f225 numeric
@attribute f226 numeric
@attribute f227 numeric
@attribute f228 numeric
@attribute f229 numeric
@attribute f230 numeric
@attribute f231 numeric
@attribute f232 numeric
@attribute f233 numeric
@attribute f234 numeric
@attribute f235 numeric
@attribute f236 numeric
@attribute f237 numeric
@attribute f238 numeric
@attribute f239 numeric
@attribute f240 numeric
@attribute f241 numeric
@attribute f242 numeric
@attribute f243 numeric
@attribute f244 numeric
@attribute f245 numeric
@attribute f246 numeric
@attribute f247 numeric
@attribute f248 numeric
@attribute f249 numeric
@attribute f250 numeric
@attribute f251 numeric
@attribute f252 numeric
@attribute tag {bottle,can,glass,pak}

@data
0.49019,0.42161,0.36084,0.369,0.28887,0.29491,0.36493,0.4234,0.42012,0.41129,0.4609,0.33386,0.35002,0.4683,0.45098,0.44889,0.43134,0.60796,0.37577,0.55822,0.56099,0.37376,0.66539,0.65186,0.56981,0.46963,0.52966,0.52867,0.46643,0.61571,0.61382,0.50872,0.5626,0.43814,0.52826,0.38713,0.39809,0.53059,0.47565,0.47565,0.40371,0.60793,0.30731,0.32286,0.60196,0.45877,0.46582,0.56975,0.57955,0.534,0.54221,0.54302,0.53553,0.61798,0.62064,0.60857,0.60955,0.55876,0.56163,0.62553,0.65625,0.66273,0.49049,0.35631,0.35972,0.25345,0.29635,0.30613,0.25036,0.41068,0.41818,0.41163,0.42321,0.32866,0.32702,0.43092,0.45666,0.45432,0.38976,0.58919,0.32486,0.53649,0.53499,0.26753,0.64275,0.65319,0.57156,0.44659,0.53034,0.53218,0.44937,0.61891,0.63155,0.50866,0.61792,0.42736,0.56866,0.35327,0.35128,0.55649,0.46837,0.46829,0.39636,0.69769,0.33617,0.31943,0.66934,0.45608,0.45324,0.61643,0.58359,0.55477,0.54499,0.54569,0.55906,0.63745,0.63528,0.61098,0.6659,0.5566,0.56191,0.70205,0.67503,0.67882,0.49545,1.377,0.86019,2.8343,1.2019,4.4892,1.4336,5.0653,0.42847,0.99263,0.68894,1.8341,0.88414,2.5483,1.0133,2.7802,0.44716,1.0688,0.66113,1.7241,0.74325,1.8705,0.77318,1.8248,0.53927,1.5993,0.82432,2.5662,0.93496,2.6876,1.0536,2.7048,0.45393,1.0988,0.67868,1.7505,0.76374,1.8902,0.82081,1.862,0.42571,0.94658,0.67139,1.679,0.85122,2.3246,0.94603,2.5376,0.01083,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0036101,0,0,0,0,0,0,0,0,0,0,0,0.0018051,0,0,0,0,0.0072202,0,0.012635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018051,0,0,0,0,0,0,0,0,0,0,0,0.01083,0.0036101,0,0.0018051,0.0090253,0,0,0,0,0.0036101,0,0,0.0018051,0,0,0,0.0090253,0,0,0,pak
0.49025,0.4258,0.38071,0.373,0.32405,0.32401,0.37525,0.43331,0.43865,0.39345,0.46474,0.34833,0.34684,0.46393,0.44484,0.44665,0.43481,0.60099,0.38859,0.55266,0.54045,0.37306,0.67824,0.67655,0.57889,0.47075,0.53288,0.53383,0.46938,0.63061,0.63276,0.50977,0.5694,0.41524,0.53145,0.35836,0.35908,0.53365,0.46706,0.46334,0.39703,0.63062,0.33916,0.33034,0.62321,0.45937,0.44759,0.57185,0.59304,0.53292,0.55049,0.55096,0.53394,0.65472,0.6564,0.63801,0.62392,0.57066,0.57595,0.62782,0.71143,0.71311,0.4924,0.35778,0.3961,0.26967,0.32656,0.3285,0.29653,0.44756,0.44617,0.39761,0.4261,0.3225,0.33861,0.43515,0.44497,0.4471,0.36857,0.59196,0.30403,0.53652,0.53693,0.28164,0.67503,0.67305,0.5849,0.43968,0.53957,0.53648,0.4326,0.6657,0.64651,0.50717,0.62349,0.42639,0.56216,0.37248,0.35573,0.55973,0.46943,0.46992,0.40692,0.72903,0.3252,0.32392,0.69137,0.4628,0.45778,0.64192,0.58399,0.56857,0.5426,0.5434,0.56589,0.64656,0.65097,0.62158,0.72755,0.56149,0.56775,0.75763,0.68732,0.68602,0.42428,0.71214,0.56832,1.036,0.64387,1.3585,0.93516,1.8957,0.52346,0.91098,0.58341,1.0186,0.63141,1.2287,0.91191,1.7689,0.55215,0.96419,0.64027,1.1917,0.72887,1.5426,1.1,2.2225,0.45043,0.81682,0.62793,1.2399,0.80272,1.7028,1.3112,2.4097,0.40631,0.58731,0.54366,0.84471,0.61611,1.0786,0.9153,1.5277,0.38966,0.57525,0.50989,0.84923,0.58193,1.172,0.82174,1.6984,0.0031381,0,0,0,0,0,0.0062762,0,0,0.0020921,0,0,0,0,0.0052301,0,0,0,0,0,0.0031381,0,0,0,0,0,0.0094142,0,0,0,0,0.0094142,0,0.0041841,0,0,0,0,0,0,0,0,0,0.0020921,0,0,0,0,0.0031381,0,0,0,0,0,0,0,0,0.0052301,0,0,0.0083682,0,0,0,0.001046,0,0,0,0,0.0020921,0,0.0062762,0,0.001046,0.001046,0,0.0031381,0.001046,0,0,pak
0.49015,0.42674,0.38732,0.36979,0.32909,0.32939,0.3777,0.43832,0.44416,0.40277,0.46372,0.35074,0.3496,0.46403,0.45009,0.45042,0.43207,0.59006,0.38373,0.53869,0.53269,0.37091,0.66507,0.66864,0.58373,0.46694,0.53888,0.53226,0.46456,0.64276,0.64222,0.50952,0.56292,0.416,0.53143,0.35504,0.35441,0.52998,0.46661,0.46536,0.40831,0.60742,0.34358,0.34474,0.60855,0.46726,0.46199,0.57551,0.58937,0.53771,0.54406,0.54797,0.5369,0.65233,0.64203,0.62416,0.61796,0.56516,0.56656,0.63039,0.69107,0.69637,0.48742,0.3688,0.38791,0.28207,0.31882,0.31906,0.29826,0.43905,0.44253,0.40143,0.43678,0.33437,0.34194,0.43989,0.4451,0.4447,0.37549,0.57916,0.30119,0.53423,0.53274,0.29135,0.64233,0.63602,0.57398,0.44434,0.52915,0.52923,0.44382,0.63739,0.63552,0.5124,0.6228,0.42088,0.5578,0.35564,0.35582,0.55753,0.47185,0.46318,0.41261,0.72336,0.33198,0.3322,0.69882,0.46067,0.4623,0.63285,0.59503,0.56075,0.55116,0.55646,0.56641,0.64916,0.6504,0.62344,0.70836,0.56595,0.56651,0.74191,0.68315,0.68495,0.48515,0.95826,0.66154,1.2806,0.77692,1.7224,0.97429,2.3549,0.49176,0.93138,0.62393,1.1673,0.706,1.4936,0.87099,2.0141,0.49854,0.93787,0.63114,1.184,0.70585,1.5132,0.85307,2.0569,0.48155,0.96944,0.65806,1.3128,0.78418,1.7992,0.97446,2.4999,0.51353,0.96961,0.65378,1.1706,0.69647,1.4168,0.8119,1.9993,0.50703,0.96829,0.62365,1.1305,0.68864,1.3896,0.81886,1.9597,0,0,0,0,0,0,0.027473,0,0,0,0,0,0,0,0.02381,0,0,0,0,0.003663,0.027473,0,0,0,0,0,0.025641,0,0,0,0,0.034799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021978,0,0,0,0,0,0,0,0,0.032967,0,0,0.032967,0,0,0,0,0,0,0.0018315,0,0,0,0.029304,0,0.0018315,0.0018315,0,0,0.003663,0,0,pak
0.50103,0.44002,0.40833,0.38472,0.33438,0.34888,0.40107,0.46186,0.45826,0.40903,0.47077,0.35366,0.35643,0.46834,0.45667,0.45559,0.434,0.5941,0.38658,0.55022,0.54555,0.37411,0.65023,0.6536,0.57953,0.46799,0.53942,0.54098,0.46912,0.63296,0.62418,0.49887,0.55905,0.40778,0.52977,0.35834,0.35701,0.52886,0.45543,0.45733,0.4067,0.59222,0.35937,0.35644,0.59221,0.44697,0.45147,0.56021,0.58413,0.52771,0.543,0.54007,0.52996,0.62854,0.63575,0.60129,0.59272,0.54705,0.55024,0.60044,0.65087,0.6713,0.50421,0.37767,0.42043,0.29007,0.33533,0.35679,0.30607,0.46253,0.46424,0.42429,0.44489,0.37638,0.36908,0.44016,0.46257,0.46209,0.37691,0.58027,0.31034,0.54282,0.54222,0.31185,0.62727,0.62091,0.58148,0.44208,0.54261,0.54183,0.43356,0.6228,0.62698,0.49573,0.61318,0.41673,0.55665,0.35948,0.35199,0.55581,0.45691,0.45841,0.40024,0.6959,0.31275,0.32534,0.67725,0.45494,0.4463,0.62308,0.57057,0.56206,0.53143,0.5294,0.5591,0.61415,0.62098,0.58625,0.68306,0.53925,0.54413,0.70672,0.63024,0.64524,0.45984,0.88616,0.54472,1.1198,0.637,1.5779,0.86715,2.3665,0.45023,0.91183,0.52223,1.0153,0.59449,1.3784,0.82573,2.1053,0.48674,0.95413,0.53325,1.0427,0.62551,1.4673,0.87224,2.1902,0.4837,0.96554,0.59314,1.3151,0.75028,2.045,1.0722,3.0491,0.43739,0.86426,0.5231,1.0039,0.59954,1.3623,0.81169,2.0252,0.44933,0.84427,0.49088,0.895,0.53619,1.1317,0.69807,1.6801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016779,0,0,0,0.0033557,0,0.0016779,0,0.0033557,0.0016779,0,0,0,0,0,0.0083893,0.0016779,0.0016779,0.0016779,0,0,0,0,0.013423,0,0.0016779,0,0.0016779,0.0050336,0.0033557,0.011745,0,0.0067114,0.0016779,0,pak
0.48832,0.42126,0.38057,0.36206,0.32523,0.32161,0.36968,0.43047,0.43198,0.40109,0.46458,0.3474,0.3604,0.46182,0.44653,0.45038,0.41904,0.60623,0.35511,0.55464,0.54718,0.3534,0.6655,0.67953,0.57698,0.46812,0.53529,0.52919,0.46481,0.63059,0.62478,0.51058,0.56988,0.41974,0.5343,0.36841,0.36891,0.53346,0.47201,0.47033,0.39542,0.62407,0.33374,0.33134,0.61391,0.46197,0.45499,0.57643,0.5924,0.53809,0.54295,0.54722,0.53509,0.64622,0.64212,0.62934,0.62046,0.56953,0.56636,0.62732,0.68741,0.69437,0.49141,0.36239,0.38431,0.27654,0.31413,0.31217,0.30002,0.43495,0.4526,0.39626,0.42329,0.32458,0.32858,0.43532,0.44455,0.44841,0.37049,0.59497,0.31824,0.54127,0.54281,0.27926,0.66847,0.66454,0.58262,0.44577,0.53512,0.53468,0.44143,0.64862,0.63888,0.50834,0.62608,0.40712,0.5663,0.3169,0.30842,0.56075,0.46861,0.4578,0.38615,0.71906,0.29549,0.31047,0.68514,0.46022,0.45232,0.63829,0.59475,0.55736,0.54943,0.55395,0.56684,0.65574,0.64766,0.617,0.70156,0.55584,0.56268,0.74034,0.67397,0.67988,0.46793,0.80285,0.67102,1.2512,0.80139,1.7383,1.1014,2.4797,0.4281,0.64522,0.61449,1.0298,0.76355,1.4803,1.0806,2.0772,0.45874,0.73105,0.67665,1.2491,0.84005,1.8572,1.1547,2.5311,0.48598,0.89343,0.71413,1.4261,0.90206,2.0123,1.2587,2.7435,0.54336,0.96382,0.71887,1.2509,0.77952,1.45,1.0239,1.8839,0.5037,0.88682,0.64597,1.1302,0.72876,1.4144,0.93171,1.8958,0.011996,0,0,0,0,0,0.016358,0,0,0,0.0065431,0,0,0,0.019629,0,0,0,0,0,0.011996,0,0,0,0,0,0.015267,0,0,0,0,0.023991,0,0.0032715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014177,0,0,0.0010905,0,0,0.0032715,0,0,0.02072,0,0,0.026172,0,0.0010905,0.002181,0,0,0,0,0,0.0010905,0.002181,0.017448,0,0.002181,0,0,0.0010905,0,0.0010905,0,pak
0.50236,0.42522,0.40416,0.38101,0.33196,0.34808,0.38934,0.45395,0.45568,0.40398,0.46218,0.34768,0.34573,0.46283,0.45944,0.46092,0.43349,0.60288,0.39685,0.54498,0.54291,0.398,0.66126,0.65399,0.60253,0.46821,0.54855,0.54516,0.46638,0.651,0.65267,0.49744,0.57889,0.4028,0.53966,0.34605,0.34277,0.54061,0.45787,0.45284,0.39839,0.63076,0.3424,0.34099,0.61483,0.44915,0.45083,0.56459,0.5973,0.53258,0.5421,0.54543,0.52996,0.65697,0.66044,0.60142,0.6001,0.53889,0.54081,0.6079,0.66182,0.66534,0.50374,0.37049,0.40153,0.2877,0.33195,0.35149,0.29479,0.45265,0.45118,0.40205,0.43802,0.35033,0.3567,0.44455,0.45323,0.45379,0.36947,0.61264,0.29263,0.55828,0.55714,0.29008,0.67955,0.67682,0.60139,0.44229,0.5565,0.55201,0.43609,0.65011,0.65184,0.49591,0.63527,0.40898,0.55571,0.36176,0.35985,0.55946,0.45461,0.4539,0.40982,0.70889,0.36729,0.35879,0.7011,0.45238,0.45336,0.63433,0.58031,0.56203,0.53731,0.54009,0.55456,0.62742,0.63172,0.58804,0.71356,0.53687,0.54164,0.71711,0.64443,0.64617,0.67504,1.2126,0.87287,1.572,0.85344,1.8304,1.0599,2.6147,0.8233,1.6035,1.1781,2.4122,0.88327,1.6923,0.92655,2.1269,0.81634,1.5372,1.1621,2.2593,0.94412,1.9105,1.0556,2.5533,0.76825,1.4161,0.97734,1.8576,1.0021,2.2993,1.2933,3.2092,0.7558,1.3545,1.0127,1.8337,0.86227,1.739,0.97602,2.3097,0.72064,1.2705,0.97345,1.7117,0.81247,1.5687,0.90361,2.0925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0030395,0,0,0,0,0,0,0,0,0,0,0.0091185,0,0,0,0,0,0,0,0,0,0,0,0.0015198,0,0,0,0,0.0015198,0.0015198,0,0,0,0.0015198,0,0.015198,0.0015198,0.0015198,0.0015198,0.0045593,0,0,0.006079,0.0091185,0.013678,0,0,0.013678,0,pak
0.50392,0.43045,0.4064,0.38287,0.32879,0.35202,0.39431,0.46759,0.46263,0.41333,0.46539,0.36224,0.36224,0.46527,0.46687,0.46739,0.43474,0.60663,0.39574,0.55313,0.54501,0.38398,0.68311,0.66421,0.59447,0.4687,0.5446,0.54179,0.47049,0.64413,0.65176,0.49576,0.57656,0.40799,0.5369,0.35703,0.35077,0.53833,0.45876,0.46219,0.36261,0.62971,0.32737,0.32704,0.63944,0.40673,0.40637,0.56342,0.59492,0.52808,0.54367,0.53526,0.52941,0.65791,0.66217,0.62132,0.61487,0.54836,0.54956,0.61445,0.68525,0.70472,0.50525,0.37637,0.40605,0.28992,0.33456,0.35485,0.30994,0.45592,0.45619,0.41315,0.44995,0.36198,0.36307,0.446,0.45856,0.46014,0.35585,0.62583,0.28987,0.56484,0.56062,0.29107,0.68534,0.68854,0.57753,0.4361,0.54145,0.54267,0.44189,0.65095,0.62886,0.49443,0.62894,0.41432,0.55528,0.36968,0.3552,0.55567,0.45636,0.45509,0.40458,0.72402,0.34786,0.3271,0.69876,0.45638,0.45205,0.64416,0.57413,0.56335,0.53297,0.52675,0.55798,0.64058,0.65117,0.58867,0.7204,0.53898,0.54037,0.75181,0.64803,0.66245,0.48228,0.97581,0.61486,1.3566,0.73163,1.9516,0.97397,2.5787,0.58603,1.2596,0.65773,1.3508,0.66869,1.6069,0.87447,2.0914,0.62657,1.368,0.70936,1.5456,0.74807,1.8713,0.95766,2.3377,0.60552,1.3652,0.7552,1.8525,0.92446,2.464,1.288,3.1566,0.62415,1.3248,0.71462,1.489,0.74264,1.7252,0.9657,2.1252,0.58319,1.2149,0.65158,1.3288,0.66552,1.5723,0.81202,1.9663,0.006502,0,0,0,0,0.0013004,0.0039012,0,0,0,0,0.0013004,0,0.0026008,0.0039012,0,0,0,0,0.0013004,0.0039012,0,0,0,0,0,0.0026008,0,0,0,0,0.0052016,0,0.0039012,0,0,0,0,0,0,0,0,0.0013004,0,0,0,0,0,0.0013004,0,0.0013004,0,0,0,0.0013004,0,0,0.0052016,0,0.0013004,0.006502,0,0,0.0026008,0.0026008,0,0.0013004,0,0.0013004,0,0.0013004,0.0052016,0.006502,0.0026008,0.0039012,0.0026008,0.0078023,0.0013004,0.0078023,0,pak
0.50365,0.44197,0.41342,0.40792,0.34368,0.36216,0.40655,0.45789,0.45802,0.4068,0.47076,0.34957,0.34792,0.47081,0.45649,0.45578,0.4352,0.61121,0.3962,0.55868,0.55804,0.38704,0.68865,0.66006,0.60561,0.46725,0.5587,0.55373,0.4697,0.66058,0.65501,0.49634,0.55914,0.40584,0.52995,0.34776,0.34934,0.52989,0.45077,0.45196,0.40969,0.58948,0.35704,0.36304,0.59404,0.45253,0.45092,0.5581,0.59553,0.52856,0.54795,0.53571,0.5277,0.64592,0.65515,0.61259,0.59783,0.55309,0.54915,0.59554,0.65676,0.68023,0.50509,0.37712,0.42845,0.3021,0.37516,0.38748,0.29838,0.46657,0.46642,0.42276,0.43813,0.37922,0.37262,0.43887,0.46463,0.46362,0.37903,0.57951,0.3011,0.54226,0.5438,0.31185,0.61906,0.62052,0.58269,0.43949,0.54363,0.54533,0.43692,0.62907,0.62703,0.49391,0.64067,0.41342,0.57171,0.36092,0.36427,0.57087,0.45657,0.45121,0.40788,0.72632,0.35572,0.32674,0.71017,0.4552,0.45255,0.64056,0.56971,0.565,0.53665,0.52655,0.561,0.62186,0.62924,0.57898,0.70537,0.53488,0.53654,0.71436,0.62077,0.6384,0.62242,1.2725,0.71455,1.5502,0.7641,1.9565,0.95739,2.673,0.82335,1.7676,0.83295,1.7133,0.71537,1.6568,0.84591,2.1215,0.83536,1.7988,0.8598,1.7882,0.76767,1.8084,0.90599,2.2434,0.72096,1.5043,0.8343,1.8702,0.90578,2.3062,1.1312,2.894,0.75751,1.5319,0.79996,1.6054,0.73946,1.7107,0.84875,2.079,0.7076,1.4319,0.73914,1.4541,0.67481,1.5208,0.77634,1.9383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016556,0.0016556,0,0,0,0,0,0,0,0,0,0.0016556,0,0,0,0,0,0.0016556,0,0.0033113,0,0,0,0,0.0033113,0.0016556,0,0,0,0,0,0.0099338,0.0016556,0.0049669,0,0.0033113,0.0099338,0,pak
0.49767,0.43364,0.38743,0.37897,0.32096,0.3179,0.39524,0.43824,0.44477,0.40937,0.46518,0.34916,0.35156,0.46559,0.45745,0.46099,0.44364,0.59904,0.40612,0.54092,0.54373,0.40383,0.66872,0.64733,0.5883,0.47332,0.54219,0.54167,0.47065,0.63638,0.63712,0.50227,0.56369,0.41861,0.53104,0.35758,0.35742,0.53008,0.46694,0.46703,0.40709,0.6114,0.36231,0.32327,0.59476,0.45289,0.45513,0.56373,0.5826,0.5311,0.53922,0.53913,0.53109,0.63109,0.63585,0.59371,0.5956,0.54861,0.5492,0.60924,0.64036,0.65688,0.49463,0.36859,0.3988,0.26882,0.33385,0.31968,0.29411,0.4424,0.44871,0.41636,0.43281,0.36481,0.37175,0.44417,0.45259,0.45585,0.38205,0.58927,0.30619,0.54111,0.5401,0.29847,0.66994,0.63494,0.57548,0.45106,0.53356,0.53391,0.44053,0.62335,0.62085,0.50498,0.62539,0.43186,0.55615,0.37968,0.38035,0.56109,0.47026,0.46901,0.42353,0.70446,0.37914,0.36117,0.68631,0.46273,0.46278,0.61476,0.58115,0.55198,0.54217,0.54212,0.55713,0.62273,0.62666,0.59602,0.68024,0.54891,0.55196,0.68861,0.64227,0.66231,0.38621,0.81324,0.53273,1.2217,0.67676,1.7452,0.92155,2.4592,0.44009,0.92361,0.51445,1.0701,0.59784,1.3817,0.77531,1.8582,0.46722,1.003,0.56724,1.2258,0.66538,1.5517,0.86955,2.0039,0.47769,1.0977,0.64785,1.582,0.82395,2.2207,1.1,2.9076,0.47784,1.0537,0.55285,1.1915,0.62265,1.4328,0.7692,1.8195,0.42357,0.89957,0.51084,1.0582,0.58336,1.319,0.73163,1.7499,0.0063191,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0094787,0,0.0015798,0,0,0,0,0,0,0,0,0,0.0015798,0,0,0,0,0.0015798,0,0,0.0015798,0,0.0031596,0,0,0,0,0,0,0.018957,0.0015798,0,0.0015798,0,0,0.0015798,0.0047393,0.0031596,0.0015798,0,0,0,0.0078989,0.0047393,0,0.0015798,0.014218,0.0015798,0,pak
0.50157,0.43865,0.40619,0.40297,0.34802,0.3568,0.40234,0.45152,0.45225,0.40213,0.46974,0.34639,0.34543,0.47099,0.45192,0.45495,0.44015,0.60294,0.40468,0.55176,0.55199,0.40431,0.66457,0.65115,0.59291,0.47265,0.5477,0.54566,0.47052,0.64507,0.64374,0.49831,0.56047,0.40177,0.53007,0.34412,0.34398,0.52973,0.45304,0.4517,0.40335,0.59595,0.34634,0.35416,0.59112,0.45182,0.45101,0.55733,0.5913,0.52723,0.54351,0.5447,0.52852,0.6414,0.64223,0.60193,0.58861,0.55257,0.55308,0.5926,0.64899,0.65667,0.50173,0.37108,0.42023,0.30203,0.36726,0.37554,0.29511,0.4615,0.46137,0.41786,0.43323,0.36859,0.37151,0.43734,0.46102,0.46378,0.3708,0.58287,0.2933,0.54173,0.54218,0.29886,0.62883,0.62967,0.57996,0.4383,0.54067,0.53995,0.4356,0.62146,0.62137,0.49806,0.62934,0.42283,0.56425,0.37321,0.37515,0.56371,0.4638,0.46293,0.4154,0.70432,0.3755,0.3637,0.69597,0.45829,0.4571,0.62908,0.5708,0.56285,0.53244,0.53312,0.5671,0.6142,0.61431,0.58043,0.69298,0.53908,0.53987,0.69918,0.6231,0.62935,0.41634,0.70541,0.4819,0.79796,0.49609,0.90085,0.59596,1.3049,0.472,0.84055,0.4927,0.80427,0.44223,0.72154,0.49393,0.97177,0.47747,0.84972,0.49858,0.80603,0.46237,0.72994,0.53002,0.98951,0.42286,0.71909,0.50267,0.81871,0.54854,0.97493,0.68021,1.4999,0.50158,0.88505,0.51657,0.84411,0.4652,0.75415,0.51365,0.98092,0.49991,0.88229,0.50732,0.83314,0.44823,0.75626,0.49556,1.0214,0,0.0022779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013667,0,0,0,0,0.0091116,0,0.0045558,0,0,0,0,0.0045558,0.025057,0.01139,0,0.0068337,0.018223,0,pak
